anime_ids	name	genre	type	episodes	rating	members
4280	Yoshinaga-san&#039;chi no Gargoyle	Comedy, Fantasy, Slice of Life	TV	13	6.9	3204
1502	Amaenaide yo!! Katsu!!	Comedy, Ecchi, Harem, Romance, Supernatural	TV	12	6.89	33573
4364	Captain Tsubasa: Asu ni Mukatte Hashire!	Action, Shounen, Sports	Movie	1	6.89	2411
1246	Dokidoki! Precure	Action, Fantasy, Magic, Shoujo	TV	49	6.89	7571
628	Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu	Adventure, Comedy, Fantasy, Sci-Fi, Shounen	Movie	1	6.89	53765
5774	Eat-Man &#039;98	Action, Adventure, Sci-Fi, Shounen, Super Power	TV	12	6.89	2757
4241	Eyeshield 21: Jump Festa 2005 Special	Action, Comedy, Shounen, Sports	Special	1	6.89	4111
663	Fatal Fury 2: The New Battle	Action, Adventure, Drama, Martial Arts, Shounen	OVA	1	6.89	5009
2558	Gift: Eternal Rainbow Special	Comedy, Ecchi, Harem, Magic, Romance	Special	1	6.89	5505
3063	Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!	Fantasy, Kids, Magic, Shoujo	Movie	1	6.89	1103
3775	Gundam Evolve	Action, Mecha, Military, Space	OVA	15	6.89	6128
3963	Happiness!: Watarase Jun no Kareinaru Ichinichi	Comedy, Fantasy	OVA	1	6.89	5037
7359	Hatsumei Boy Kanipan	Adventure, Comedy, Mecha, Sci-Fi	TV	31	6.89	375
3358	Hikari to Mizu no Daphne Specials	Action, Comedy, Ecchi	Special	2	6.89	2187
5445	Isshuukan Friends.: Tomodachi to no Omoide	Comedy, School, Slice of Life	Special	1	6.89	2859
2421	Magical☆Star Kanon 100%	Magic, Music, Shounen	OVA	1	6.89	18291
3744	Master Mosquiton	Action, Adventure, Comedy, Demons, Supernatural, Vampire	OVA	6	6.89	3074
1093	Mayoi Neko Overrun!	Comedy, Harem, Romance	TV	13	6.89	75517
5084	Moon Pride	Magic, Music, Romance, Supernatural	Music	1	6.89	2478
1729	Overlord: Ple Ple Pleiades (OVA)	Action, Comedy, Fantasy, Magic	OVA	1	6.89	15008
5243	Panyo Panyo Di Gi Charat	Comedy	TV	48	6.89	3207
2818	Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!	Action, Adventure, Comedy, Fantasy, Kids	Special	1	6.9	3395
3183	Sonic★the★Hedgehog	Adventure, Comedy, Sci-Fi, Shounen	OVA	2	6.89	7297
889	Sora no Otoshimono Final: Eternal My Master	Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural	Movie	1	6.89	48730
5031	Souten no Ken	Action, Historical, Martial Arts	TV	22	6.89	4160
3476	Starship Troopers: Invasion	Action, Military, Sci-Fi	Movie	1	6.89	2493
5989	Tales of the Abyss Special Fan Disc	Comedy, Slice of Life	Special	2	6.89	2975
970	Witch Craft Works OVA	Action, Fantasy, Seinen, Supernatural	OVA	1	6.89	13727
5008	Yama no Susume Second Season Specials	Comedy, Slice of Life	Special	2	6.89	2939
4350	Yousei Florence	Adventure, Fantasy, Music	Movie	1	6.89	891
5132	Blood-C: Special Edition	Action, Horror, School, Supernatural, Vampire	Special	2	6.88	6993
2053	Blue Drop: Tenshi-tachi no Gikyoku	Drama, Sci-Fi, Shoujo Ai	TV	13	6.88	19968
4363	Captain Tsubasa: Ayaushi! Zen Nihon Jr.	Action, Shounen, Sports	Movie	1	6.88	2354
849	C³	Action, Comedy, Ecchi, School, Supernatural	TV	12	6.88	100425
5651	Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!	Comedy, Ecchi, Kids, School, Shounen, Slice of Life	Movie	1	6.88	973
3047	Di Gi Charat Ohanami Special	Comedy	Special	4	6.88	1553
2784	Dog Days&#039; Specials	Action, Adventure, Fantasy, Magic	Special	13	6.88	4854
5590	Dragon Drive	Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen	TV	38	6.88	14232
6367	Dragon Quest: Dai no Daibouken (1991)	Adventure, Demons, Fantasy, Magic, Shounen	Movie	1	6.88	816
882	Eureka Seven AO	Action, Adventure, Drama, Mecha, Sci-Fi	TV	24	6.88	56453
3377	eX-Driver	Action, Adventure, Cars, Comedy, Sci-Fi, Shounen	OVA	6	6.88	5217
1909	Fate/kaleid liner Prisma☆Illya Specials	Comedy, Ecchi, Fantasy, Magic	Special	5	6.88	16886
3135	Harukanaru Toki no Naka de 3: Owarinaki Unmei	Action, Demons, Fantasy, Historical, Military, Shoujo, Supernatural	Special	1	6.88	1756
881	Hiiro no Kakera	Fantasy, Romance, Shoujo, Supernatural	TV	13	6.88	55031
801	Ichiban Ushiro no Daimaou Specials	Comedy, Ecchi, Fantasy, Magic, Shounen	Special	6	6.88	26025
3260	Inaka Isha	Dementia, Drama, Historical, Psychological	Movie	1	6.88	10030
5065	Jewelpet Kira☆Deco!	Fantasy, Magic, Shoujo	TV	52	6.88	1452
6456	Kamen Rider Den-O: Imagin Anime 2	Action, Adventure, Comedy, Kids, Super Power	OVA	12	6.88	472
5261	Kobato.: Hajimete no Kobato.	Comedy, Drama, Fantasy	Special	8	6.88	6001
1221	Koihime†Musou	Action, Adventure, Fantasy, Historical, Martial Arts	TV	12	6.88	32176
2555	Mobile Suit Gundam 0083: The Fading Light of Zeon	Action, Adventure, Mecha, Sci-Fi, Space	Movie	1	6.88	4759
1395	Night Head Genesis	Drama, Horror, Mystery, Psychological, Supernatural	TV	24	6.88	20856
1615	Okusama ga Seitokaichou!	Comedy, Ecchi, Romance, School, Shounen	TV	12	6.88	91241
1624	Okusama ga Seitokaichou! OVA	Comedy, Ecchi, Romance, Shounen	OVA	1	6.88	13602
2693	Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.	Comedy, Drama, Ecchi, Harem, Romance	TV	12	6.88	52687
6449	Patalliro Saiyuuki!	Adventure, Comedy, Fantasy, Shoujo, Shounen Ai	TV	26	6.88	1996
5257	Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken	Adventure, Fantasy, Kids	Special	1	6.88	5719
3325	R-15 OVA	Adventure, Comedy, Ecchi, Harem, Parody, Romance	OVA	1	6.88	12334
3792	Rinne no Lagrange: Kamogawa Days	Comedy, School, Sci-Fi, Slice of Life	OVA	1	6.88	5793
7387	Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist. Specials	Action, Music, Sci-Fi	Special	4	6.88	1363
2827	Sword Art Online: Sword Art Offline - Extra Edition	Comedy	Special	1	6.88	27380
3283	Teekyuu 4	Comedy, Shounen, Sports	TV	12	6.88	10094
5808	Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou	Parody, School, Slice of Life	TV	12	6.88	2007
3514	Uta Kata	Drama, Magic	TV	12	6.88	16688
756	Asobi ni Iku yo!	Comedy, Ecchi, Harem, Romance, Sci-Fi	TV	12	6.87	95005
3324	Break Blade Picture Drama	Comedy, Fantasy	Special	6	6.87	4712
3331	Concrete Revolutio: Choujin Gensou	Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural	TV	13	6.87	46938
1654	Dansai Bunri no Crime Edge	Action, Fantasy, Romance, Seinen	TV	13	6.87	60465
5427	Fantascope: Tylostoma	Fantasy, Supernatural	OVA	1	6.87	1575
6510	Freely Tomorrow	Music	Music	1	6.87	1199
6779	Garo: Honoo no Kokuin - Home	Action, Demons, Fantasy, Magic, Supernatural	Special	1	6.88	2139
7076	Getter Robo G	Action, Mecha, Sci-Fi, Shounen	TV	39	6.87	1088
7157	Ginga Tetsudou 999: Eternal Fantasy	Action, Drama, Sci-Fi, Space	Movie	1	6.87	1896
3723	Haunted Junction	Comedy, Shounen, Supernatural	TV	12	6.87	2504
3353	Hikari to Mizu no Daphne	Comedy, Drama, Mystery, Police, Psychological, Sci-Fi	TV	24	6.87	8876
480	Ladies versus Butlers!	Comedy, Ecchi, Harem, Romance, School, Seinen	TV	12	6.87	94820
1303	Log Horizon Recap	Action, Adventure, Fantasy, Magic, Shounen	Special	1	6.87	10245
2062	Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Makuai Drama	Comedy	Special	3	6.87	5282
3405	Mahoutsukai ni Taisetsu na Koto	Drama, Magic, Shounen, Slice of Life	TV	12	6.87	15152
6278	Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude	Drama, Mecha, Military	Special	1	6.87	2078
4964	Moyashimon: Kin Gekijou Deluxe	Comedy	Special	4	6.87	4783
45	Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!	Adventure, Comedy, Game, Shounen	OVA	1	6.87	45188
608	One Piece: Taose! Kaizoku Ganzack	Action, Adventure, Comedy, Fantasy, Shounen, Super Power	OVA	1	6.87	17240
2801	Pokemon: Mewtwo - Kakusei e no Prologue	Adventure, Fantasy, Kids	Special	1	6.87	4146
5730	Popee the Performer	Comedy, Dementia	TV	39	6.87	1565
2165	Saijaku Muhai no Bahamut	Action, Ecchi, Fantasy, Harem, Mecha, Romance, School, Supernatural	TV	12	6.87	94430
3542	Senjou no Valkyria: SenVal Theater	Comedy	Special	9	6.87	8006
2904	Sousei no Aquarion Evol	Mecha, Romance, Sci-Fi	Special	1	6.87	3752
714	Tales of Symphonia The Animation: Kratos-sensei no Private Lesson	Comedy, School	Special	1	6.87	6508
3285	Teekyuu 5	Comedy, Shounen, Sports	TV	12	6.87	8381
6765	The☆Doraemons: Dokidoki Kikansha Daibakusou!	Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen	Movie	1	6.87	450
3322	Tonagura!	Comedy, Drama, Ecchi, Romance, School	TV	13	6.87	31856
5580	Viper&#039;s Creed	Action, Military, Sci-Fi	TV	12	6.87	7393
6596	Yuusha Raideen	Action, Adventure, Mecha, Sci-Fi, Shounen	TV	50	6.87	989
512	.hack//Unison	Adventure, Comedy, Fantasy, Game, Magic, Sci-Fi	Special	1	6.86	16411
5048	Anime 80-nichikan Sekai Isshuu	Adventure, Historical, Kids, Romance	TV	26	6.86	2258
729	Arad Senki: Slap Up Party	Action, Adventure, Comedy, Fantasy	TV	26	6.86	10698
4188	Bakuretsu Hunters	Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural	TV	26	6.86	10667
5184	Bakusou Kyoudai Let&#039;s &amp; Go	Adventure, Cars, Shounen, Sports	TV	51	6.86	4186
3475	Chibi☆Devi!	Fantasy, Shoujo, Supernatural	TV	75	6.86	8186
5694	Cluster Edge Specials	Action, Fantasy, Military, Sci-Fi	Special	3	6.86	927
6732	Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess	Comedy, Kids, Shounen	Movie	1	6.86	735
7223	Dondon Domeru to Ron	Comedy, Kids	TV	52	6.86	531
3703	Fireball	Comedy, Sci-Fi	TV	13	6.86	6601
5187	Gekitou! Crush Gear Turbo	Shounen, Sports	TV	68	6.86	2998
2811	Genshiken Nidaime Specials	Comedy, Parody, Slice of Life	Special	4	6.86	3981
2183	Hiyokoi (2012)	Romance, School, Shoujo	Special	3	6.86	13168
5064	Jewelpet Sunshine	Fantasy, Magic, Shoujo	TV	52	6.86	2019
5447	Kaze wo Mita Shounen	Adventure, Drama, Fantasy	Movie	1	6.86	3551
6986	Kikou Senki Dragonar	Adventure, Mecha, Sci-Fi, Shounen, Space	TV	48	6.86	1961
5801	Mirai Robo Daltanias	Comedy, Mecha, Shounen, Space	TV	47	6.86	509
3543	Needless Specials	Comedy, Ecchi, School	Special	12	6.86	11609
5386	Nisoku Hokou	Music	Music	1	6.86	1116
2860	Persona 4 the Animation: A Brief Lesson on Izanagi &amp; Izanami	School	Special	1	6.86	2497
4775	Piyoko ni Omakase pyo!	Comedy, Sci-Fi, Shounen	OVA	8	6.86	1480
1884	Pokemon: Pikachu no Natsuyasumi	Comedy, Fantasy, Kids	Movie	1	6.86	19960
5056	Pretty Rhythm: Aurora Dream - Prism Shougekijou	Comedy, Shoujo	Special	51	6.86	1220
2090	Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music... Specials	Comedy	Special	2	6.86	4645
4948	Sora no Method: Aru Shoujo no Kyuujitsu★	Comedy, Fantasy, Slice of Life	Special	1	6.86	4215
7268	Soukou Kihei Votoms: Pailsen Files the Movie	Mecha, Military, Sci-Fi, Space	Movie	1	6.86	915
4888	Spirit of Wonder: China-san Tanpenshuu	Comedy, Sci-Fi, Seinen	Special	3	6.86	861
3348	Stratos 4 OVA	Comedy, Military, Sci-Fi, Shounen	OVA	2	6.86	2133
3541	Tailenders	Action, Adventure, Cars, Sci-Fi	Movie	1	6.86	8474
2831	Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta	Comedy	OVA	1	6.86	13119
6338	Yoroiden Samurai Troopers Gaiden	Adventure, Fantasy, Samurai, Shounen	OVA	2	6.86	1638
5686	Attack No.1	Drama, Shoujo, Sports	TV	104	6.85	3676
7288	Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete	Drama, Music, Romance, Sci-Fi, Shoujo	Special	1	6.85	610
856	Boku wa Tomodachi ga Sukunai Episode 0	Comedy, Romance, School, Seinen, Slice of Life	OVA	1	6.85	69233
3	Bokusatsu Tenshi Dokuro-chan	Comedy, Ecchi, Magic	OVA	4	6.85	117080
6207	Choujuu Kishin Dancougar	Action, Mecha, Sci-Fi, Shounen	TV	38	6.85	1806
5183	Chousoku Spinner	Shounen, Sports	TV	22	6.85	1888
5794	Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki	Comedy, Ecchi, Kids, School, Shounen, Slice of Life	Movie	1	6.85	1001
2764	Cross Fight B-Daman eS	Kids	TV	52	6.85	711
3042	Di Gi Charat	Comedy, Fantasy, Sci-Fi	TV	16	6.85	12227
5928	Dirty Pair Flash 2	Action, Adventure, Comedy, Ecchi, Police, Sci-Fi	OVA	5	6.85	1539
3221	DNA²	Comedy, Romance, Sci-Fi	TV	12	6.85	23140
3378	eX-Driver the Movie	Action, Adventure, Cars, Comedy, Sci-Fi, Shounen	Movie	1	6.85	2791
2836	Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru Soushuuhen Special	Comedy, Mystery, Super Power	Special	1	6.85	4587
3219	Hand Maid May	Comedy, Ecchi, Harem, Romance, Sci-Fi	TV	10	6.85	17895
3969	Hand Maid May Special	Comedy, Ecchi, Harem, Romance, Sci-Fi	Special	1	6.85	5984
5011	Itoshi no Muco	Comedy, Slice of Life	TV	25	6.86	4272
2793	Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei	Drama, Romance, School	Special	1	6.85	3526
501	Kono Naka ni Hitori, Imouto ga Iru!	Comedy, Ecchi, Harem, Mystery, Romance, School, Seinen	TV	12	6.85	92252
3887	Koutetsu Tenshi Kurumi Encore	Comedy, Historical, Romance, Sci-Fi, Shounen	OVA	4	6.85	4734
6127	Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen	Adventure, Comedy	Movie	1	6.85	272
7319	Massugu ni Ikou. 2nd Season	Comedy, Josei, Romance, Slice of Life	TV	5	6.85	904
6000	Myself ; Yourself Specials	Drama, Romance, School	Special	2	6.85	4128
5136	One Piece: Cry Heart	Fantasy, Shounen	Special	3	6.85	3417
3702	Penguin Musume♥Heart	Comedy, Ecchi, School, Slice of Life	ONA	22	6.85	12195
6529	Ring ni Kakero 1: Nichibei Kessen-hen	Action, Shounen, Sports	TV	12	6.85	1037
4986	Sacred Seven: Shirogane no Tsubasa	Action, School, Sci-Fi, Super Power	Movie	1	6.85	3940
4867	Sakigake!! Otokojuku Movie	Action, Comedy, Martial Arts, School, Shounen	Movie	1	6.85	1060
2615	Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako!	Comedy, Fantasy, Supernatural	Special	8	6.85	10284
7264	Shiawase Sou no Okojo-san	Comedy	TV	51	6.85	1138
5956	Soratobu Yuureisen	Adventure, Drama, Mecha, Sci-Fi	Movie	1	6.85	2634
6014	Spider Riders: Yomigaeru Taiyou	Action, Adventure, Mecha	TV	26	6.85	1889
5420	Toriko: Barbarian Ivy wo Hokaku Seyo!	Action, Adventure, Comedy, Shounen, Super Power	Special	1	6.85	1628
5099	Transformers: Choujin Master Force	Adventure, Mecha, Sci-Fi, Shounen	TV	47	6.85	1574
2575	Turn A Gundam II Movie: Moonlight Butterfly	Action, Drama, Mecha, Military, Sci-Fi, Space	Movie	1	6.85	2396
2629	Yuu☆Yuu☆Hakusho Picture Drama	Action, Comedy, Demons, Martial Arts, Shounen	Special	1	6.85	4697
2457	30-sai no Hoken Taiiku	Ecchi, Parody, Romance, Seinen	TV	12	6.84	31253
937	Aiura	Comedy, School, Shounen, Slice of Life	TV	12	6.84	43737
2150	Astarotte no Omocha! EX	Comedy, Demons, Ecchi, Fantasy, Romance, Seinen	OVA	1	6.83	20824
6516	Bakegyamon	Action, Game, Shounen	TV	51	6.84	1466
7148	Candy Candy (Movie)	Drama, Shoujo, Slice of Life	Movie	1	6.84	2110
630	Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu	Adventure, Fantasy, Sci-Fi, Shounen	Movie	1	6.84	51924
3272	Feeling from Mountain and Water	Music	Movie	1	6.82	437
1764	Ginyuu Mokushiroku Meine Liebe Wieder	Drama, Fantasy, Shoujo	TV	13	6.84	4985
6536	Hurricane Live! 2033	Music	Special	7	6.84	972
1017	Ichigo 100%	Comedy, Ecchi, Harem, Romance, Shounen	TV	12	6.84	67310
7313	Jikuu Boukenki Zentrix	Adventure, Mecha, Sci-Fi	TV	26	6.84	392
2922	Koufuku Graffiti	Comedy, Seinen, Slice of Life	TV	12	6.84	46093
2154	Kyou no Asuka Show	Comedy, Ecchi, Seinen	ONA	20	6.84	15032
2425	Machine-Doll wa Kizutsukanai Specials	Action, Ecchi, Fantasy, School, Seinen	Special	6	6.84	16677
3327	Majin Bone	Game	TV	52	6.84	6836
1101	Mayoi Neko Overrun! Specials	Comedy, Ecchi	Special	6	6.84	11528
4936	Project BLUE Chikyuu SOS	Adventure, Comedy, Sci-Fi, Shounen	TV	6	6.84	1892
2959	Shin Koihime†Musou OVA	Comedy, Ecchi, Fantasy	OVA	1	6.84	5382
7279	Slow Step	Comedy, Romance, School, Slice of Life, Sports	OVA	5	6.84	1219
6240	Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken	Adventure, Comedy, Kids	Movie	1	6.84	1472
3273	Tsukumo	Historical, Supernatural	Movie	1	6.84	3772
1756	Weiß Kreuz	Action, Drama, Shounen	TV	25	6.84	13039
2715	Working&#039;!! Announcement Specials	Comedy	ONA	2	6.84	8973
4237	Azuki-chan	Comedy, Romance, Shoujo, Slice of Life	TV	117	6.83	1399
335	Bananya	Comedy, Kids, Slice of Life	TV	13	6.83	23724
3450	D.C. I&amp;II P.S.P. Re-Animated	Drama, Harem, Magic, Romance	OVA	1	6.83	4019
3171	Days	Music	Music	1	6.83	2907
3048	Di Gi Charat Natsuyasumi Special	Comedy	Special	4	6.83	1609
843	Eiyuu Densetsu: Sora no Kiseki The Animation	Action, Adventure, Fantasy	OVA	2	6.83	9730
1405	Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?	Action, Comedy, Fantasy, Magic, Shoujo	Movie	1	6.83	2058
6295	Girls und Panzer: Kore ga Hontou no Anzio-sen Desu! - Fushou - Akiyama Yukari no Sensha Kouza	Military, School	Special	1	6.82	1114
6564	God Mazinger	Action, Fantasy, Mecha	TV	23	6.83	946
1020	Grenadier: Hohoemi no Senshi	Action, Adventure, Comedy, Ecchi, Shounen	TV	12	6.83	37919
6037	Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki	Adventure, Historical	Special	1	6.83	285
1958	Ikkitousen: Shuugaku Toushi Keppuuroku	Action, Ecchi, Martial Arts, School, Super Power	OVA	1	6.83	8993
6464	Inazuma Eleven Go Recap	Shounen, Sports, Super Power	Special	1	6.83	1697
826	Itsuka Tenma no Kuro Usagi	Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire	TV	12	6.83	73555
5962	Jack to Mame no Ki	Fantasy, Kids	Movie	1	6.83	640
5309	Majokko Tsukune-chan	Comedy, Magic, Seinen	OVA	6	6.83	1622
2903	Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi	Comedy, Seinen, Slice of Life	OVA	1	6.83	9773
2975	Namiuchigiwa no Muromi-san OVA	Comedy, Fantasy, Slice of Life	OVA	1	6.83	5858
35	Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!	Action, Adventure, Comedy, Shounen, Super Power	Special	1	6.83	52264
1932	Nobunagun	Action, Supernatural	TV	13	6.83	43551
2458	Nyanpire The Animation	Comedy, Supernatural	TV	12	6.83	19161
5610	Omishi Mahou Gekijou: Risky/Safety	Comedy, Shoujo	TV	24	6.83	2230
6405	Oz no Mahoutsukai (1986)	Adventure, Fantasy, Kids	TV	52	6.83	1039
2672	Phantom: Requiem for the Phantom Picture Drama	Comedy	Special	12	6.83	4368
4325	Pucca	Comedy, Romance	ONA	46	6.83	4211
3842	Ranma ½: 1994 Music Calendar	Comedy, Martial Arts, Slice of Life	OVA	1	6.83	1730
1689	Re-Kan!	Comedy, School, Seinen, Supernatural	TV	13	6.83	37544
3506	Re:Zero kara Hajimeru Break Time	Adventure, Comedy, Fantasy	Special	11	6.83	17693
3921	Shinkon Gattai Godannar!!	Comedy, Ecchi, Mecha, Romance, Sci-Fi	TV	13	6.83	8688
5605	Tide-Line Blue Special	Adventure, Drama, Shounen	Special	1	6.83	1345
1368	Toriko 3D: Kaimaku Gourmet Adventure!!	Action, Adventure, Comedy, Shounen	Movie	1	6.83	4204
4729	Transformers Victory	Adventure, Mecha, Sci-Fi, Shounen	TV	44	6.83	1418
1668	Ushinawareta Mirai wo Motomete	Drama, Romance, School, Sci-Fi	TV	12	6.83	47565
2380	Vampire Hunter	Action, Adventure, Drama, Fantasy	OVA	4	6.83	9826
2844	Witch Craft Works Specials	Comedy, Magic	Special	6	6.83	4311
3237	Yama no Susume	Adventure, Comedy, Slice of Life	TV	12	6.83	27487
5248	Ai Monogatari: 9 Love Stories	Drama, Romance	OVA	1	6.82	2060
1663	Akuma no Riddle	Action, School, Shoujo Ai	TV	12	6.82	127641
1046	Beet the Vandel Buster Excellion	Adventure, Fantasy, Shounen, Supernatural	TV	25	6.82	5198
2639	Black Jack ONA	Drama	ONA	12	6.82	1297
5991	Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!	Action, Comedy, Kids, Shounen, Super Power	Special	1	6.82	1213
4444	Dan Doh!!	Adventure, Shounen, Sports	TV	26	6.82	2351
3852	Dirty Pair Flash	Action, Adventure, Comedy, Ecchi, Police, Sci-Fi	OVA	6	6.82	4505
477	Fight Ippatsu! Juuden-chan!!	Comedy, Ecchi, Sci-Fi, Shounen	TV	12	6.82	20279
3172	Gad Guard	Adventure, Mecha, Sci-Fi, Shounen	TV	26	6.82	8315
3906	Hanaukyou Maid-tai OVA	Comedy, Ecchi, Harem, Romance	OVA	3	6.82	6586
3786	Hatsukoi Limited: Gentei Shoujo	Comedy, Ecchi, School, Shounen	Special	6	6.82	11716
5442	Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu	Comedy, Fantasy, Shoujo	OVA	1	6.82	4637
3768	Hyakko OVA	Comedy	OVA	1	6.82	8206
529	IS: Infinite Stratos 2	Action, Comedy, Harem, Mecha, Sci-Fi	TV	12	6.82	146979
7331	Jigoku Sensei Nube (Movie)	Adventure, Comedy, Horror, School, Shounen, Supernatural	Movie	1	6.82	1120
2866	Kaibutsu Oujo (OVA) Specials	Adventure, Comedy, Horror, Shounen, Supernatural	Special	3	6.82	922
6168	Kaiketsu Jouki Tanteidan	Action, Mecha, Mystery, Police	TV	26	6.82	2128
6948	Karakuri Kiden: Hiwou Senki	Action, Adventure, Historical, Mecha	TV	26	6.82	719
965	Kyoukai no Kanata: Mini Theater	Slice of Life, Supernatural	Special	7	6.82	15703
4454	Lupin III: Babylon no Ougon Densetsu	Action, Adventure, Comedy, Shounen	Movie	1	6.82	3251
1696	Mikagura Gakuen Kumikyoku	Action, Comedy, School, Shoujo Ai	TV	12	6.82	47642
7333	Mobile Police Patlabor Reboot	Comedy, Mecha, Police, Sci-Fi	Movie	1	6.82	2303
3915	Nurse Witch Komugi-chan Magikarte Z	Comedy, Magic, Parody	OVA	2	6.82	3986
6046	Puka Puka Juju	Fantasy, Slice of Life	Movie	1	6.82	3621
5689	Sasami: Mahou Shoujo Club	Fantasy, Magic, School	TV	13	6.82	4056
2753	Sayonara Zetsubou Sensei Special Omake	Comedy, Parody, School	Special	1	6.82	3648
767	Seikon no Qwaser	Action, Ecchi, Seinen, Super Power, Supernatural	TV	24	6.82	145592
2869	Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari	Music, School, Slice of Life	Special	1	6.82	3466
3831	Teekyuu 7	Comedy, Shounen, Sports	TV	12	6.82	5990
6462	Tenkai Knights	Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power	TV	52	6.82	1249
3083	Tokyo Babylon	Action, Magic, Mystery, Supernatural	OVA	2	6.82	11730
4928	Ultra Maniac OVA	Comedy, Magic, Romance, School	OVA	1	6.82	3979
2564	Yamato yo Towa ni	Action, Adventure, Drama, Military, Sci-Fi, Space	Movie	1	6.82	1148
6780	Yume Senshi Wingman	Action, Comedy, Romance, School, Super Power	TV	47	6.82	918
5683	Ace wo Nerae! 2	Drama, Shoujo, Sports	OVA	13	6.81	890
3951	Amaenaide yo!!: Yasumanaide yo!!	Comedy, Ecchi, Romance, Supernatural	Special	1	6.81	10549
4505	Aru Machi Kado no Monogatari	Drama, Music, Romance	Movie	1	6.81	1724
492	Astarotte no Omocha!	Comedy, Demons, Ecchi, Fantasy, Romance, Seinen	TV	12	6.81	73064
2211	Azumanga Web Daioh	Comedy, School, Slice of Life	ONA	1	6.81	21904
1730	Bakuten Shoot Beyblade	Action, Adventure, Comedy, Sci-Fi, Shounen, Sports	TV	51	6.81	49467
2005	Berserk (2016)	Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural	TV	12	6.81	90817
3137	Brothers Conflict Special	Harem, Romance, Shoujo	Special	1	6.81	10451
4684	Candy Candy: Candy no Natsu Yasumi	Drama, Shoujo, Slice of Life	Movie	1	6.81	1046
1736	Cross Fight B-Daman	Adventure	TV	52	6.81	1921
5061	Cyborg 009 VS Devilman	Action, Demons, Sci-Fi, Shounen, Super Power, Supernatural	OVA	3	6.81	3081
3049	Di Gi Charat Christmas Special	Comedy	Special	1	6.81	2041
1510	Dragonaut: The Resonance	Action, Drama, Fantasy, Mecha, Romance, Sci-Fi	TV	25	6.81	45265
